count,dest_school,dest_id,school_lat,school_long,origin_id,zone_lat,zone_long
1,BNB,14,27.477107,89.636636,4084,27.431308,89.652687
2,BNB,14,27.477107,89.636636,8634,27.467198,89.631687
1,BNB,14,27.477107,89.636636,8092,27.464857,89.645697
1,BNB,14,27.477107,89.636636,11223,27.476588,89.617365
1,BNB,14,27.477107,89.636636,6241,27.472134,89.63718
1,MoWHS,1,27.474481,89.638447,8169,27.428714,89.646372
4,MoWHS,1,27.474481,89.638447,3806,27.453911,89.65649
1,MoWHS,1,27.474481,89.638447,4587,27.517147,89.644217
1,MoWHS,1,27.474481,89.638447,11122,27.475719,89.624625
1,MoWHS,1,27.474481,89.638447,3621,27.435509,89.654243
1,MoWHS,1,27.474481,89.638447,6824,27.473935,89.639826
1,MoWHS,1,27.474481,89.638447,10037,27.478976,89.630483
1,MoWHS,1,27.474481,89.638447,2970,27.433571,89.648517
1,MoLHR,2,27.478186,89.628809,NULL,NULL,NULL
1,MoLHR,2,27.478186,89.628809,9988,27.490215,89.63014
2,MoLHR,2,27.478186,89.628809,8618,27.469815,89.631106
2,MoIC,3,27.479028,89.634352,8618,27.469815,89.631106
1,MoHCA,4,27.483159,89.633069,6043,27.496539,89.636454
1,MoHCA,4,27.483159,89.633069,11122,27.475719,89.624625
1,MoHCA,4,27.483159,89.633069,11028,27.472275,89.62374
1,MoHCA,4,27.483159,89.633069,5997,27.498425,89.636192
1,MoHCA,4,27.483159,89.633069,10940,27.475647,89.622244
1,MoHCA,4,27.483159,89.633069,10436,27.475476,89.627005
1,MoHCA,4,27.483159,89.633069,3917,27.454463,89.653445
1,MoHCA,4,27.483159,89.633069,2833,27.456763,89.64716
1,MoH,5,27.480793,89.630834,7978,27.459095,89.644687
1,MoH,5,27.480793,89.630834,11091,27.474939,89.625357
1,MoH,5,27.480793,89.630834,2970,27.433571,89.648517
1,MoH,5,27.480793,89.630834,9988,27.490215,89.63014
1,MoH,5,27.480793,89.630834,3806,27.453911,89.65649
1,MoH,5,27.480793,89.630834,4089,27.432907,89.652414
1,MoFA,6,27.489774,89.638228,11122,27.475719,89.624625
1,MoFA,6,27.489774,89.638228,NULL,NULL,NULL
2,MoFA,6,27.489774,89.638228,2413,27.44485,89.663901
2,MoF,8,27.488894,89.63477,9011,27.466437,89.632714
1,MoF,8,27.488894,89.63477,11604,27.474958,89.628636
1,MoF,8,27.488894,89.63477,5997,27.498425,89.636192
1,MoF,8,27.488894,89.63477,10436,27.475476,89.627005
1,MoF,8,27.488894,89.63477,11122,27.475719,89.624625
1,MoF,8,27.488894,89.63477,3806,27.453911,89.65649
2,MoF,8,27.488894,89.63477,3917,27.454463,89.653445
1,MoF,8,27.488894,89.63477,7446,27.427787,89.640765
1,MoEA,9,27.472701,89.634528,11122,27.475719,89.624625
1,MoEA,9,27.472701,89.634528,7976,27.457985,89.644645
1,MoEA,9,27.472701,89.634528,8416,27.459214,89.634837
2,MoEA,9,27.472701,89.634528,9988,27.490215,89.63014
2,MoEA,9,27.472701,89.634528,9011,27.466437,89.632714
1,MoEA,9,27.472701,89.634528,12901,27.462955,89.640529
1,MoEA,9,27.472701,89.634528,3088,27.45315,89.650175
1,MoEA,9,27.472701,89.634528,3917,27.454463,89.653445
1,MoE,11,27.481271,89.633013,7978,27.459095,89.644687
1,MoE,11,27.481271,89.633013,11122,27.475719,89.624625
1,MoE,11,27.481271,89.633013,8068,27.457508,89.645652
1,MoE,11,27.481271,89.633013,3806,27.453911,89.65649
1,MoE,11,27.481271,89.633013,3917,27.454463,89.653445
1,MoAF,10,27.487495,89.635159,9988,27.490215,89.63014
2,MoAF,10,27.487495,89.635159,6010,27.496414,89.636138
1,MoAF,10,27.487495,89.635159,10036,27.476967,89.630483
1,MoAF,10,27.487495,89.635159,7947,27.458454,89.644271
1,MoAF,10,27.487495,89.635159,10037,27.478976,89.630483
1,MoAF,10,27.487495,89.635159,11091,27.474939,89.625357
2,MoAF,10,27.487495,89.635159,8618,27.469815,89.631106
1,MoAF,10,27.487495,89.635159,3806,27.453911,89.65649
1,MoAF,10,27.487495,89.635159,3917,27.454463,89.653445
1,MoAF,10,27.487495,89.635159,8169,27.428714,89.646372
1,DGPC,12,27.478211,89.630976,7947,27.458454,89.644271
1,DGPC,12,27.478211,89.630976,3621,27.435509,89.654243
1,DGPC,12,27.478211,89.630976,11091,27.474939,89.625357
1,BPC,15,27.475798,89.638519,8712,27.479593,89.631861
1,BPC,15,27.475798,89.638519,9844,27.507904,89.632837
1,BPC,15,27.475798,89.638519,56484,27.460919,89.669976
4,BPC,15,27.475798,89.638519,9011,27.466437,89.632714
2,BPC,15,27.475798,89.638519,3621,27.435509,89.654243
1,BPC,15,27.475798,89.638519,10982,27.472805,89.622645
1,BPC,15,27.475798,89.638519,6043,27.496539,89.636454
1,BPC,15,27.475798,89.638519,3491,27.408916,89.654596
1,BPC,15,27.475798,89.638519,6936,27.457649,89.640659
2,BPC,15,27.475798,89.638519,8618,27.469815,89.631106
1,BOB,16,27.474262,89.637895,7895,27.428724,89.644524
1,BOB,16,27.474262,89.637895,8416,27.459214,89.634837
1,BOB,16,27.474262,89.637895,3088,27.45315,89.650175
1,BNB,14,27.477107,89.636636,11488,27.464792,89.64527
1,BNB,14,27.477107,89.636636,6976,27.464514,89.640005
1,BNB,14,27.477107,89.636636,9566,27.503404,89.633399
2,MoWHS,1,27.474481,89.638447,9065,27.469202,89.633671
1,MoWHS,1,27.474481,89.638447,13630,27.429853,89.639883
1,MoWHS,1,27.474481,89.638447,3756,27.454373,89.655955
1,MoWHS,1,27.474481,89.638447,10525,27.473685,89.62626
1,MoWHS,1,27.474481,89.638447,3413,27.416036,89.652971
1,MoWHS,1,27.474481,89.638447,9676,27.508134,89.634917
1,MoWHS,1,27.474481,89.638447,11586,27.470514,89.637286
1,MoWHS,1,27.474481,89.638447,10527,27.473588,89.62592
2,MoLHR,2,27.478186,89.628809,8661,27.470399,89.631991
1,MoIC,3,27.479028,89.634352,3845,27.453187,89.655367
1,MoHCA,4,27.483159,89.633069,3756,27.454373,89.655955
1,MoH,5,27.480793,89.630834,5019,27.512441,89.641996
1,MoH,5,27.480793,89.630834,2955,27.430361,89.648197
1,MoH,5,27.480793,89.630834,3845,27.453187,89.655367
2,MoH,5,27.480793,89.630834,3732,27.453667,89.655562
1,MoH,5,27.480793,89.630834,3756,27.454373,89.655955
1,MoFA,6,27.489774,89.638228,5019,27.512441,89.641996
1,MoFA,6,27.489774,89.638228,5739,27.510864,89.635879
2,MoFA,6,27.489774,89.638228,11685,27.473235,89.63176
1,MoF,8,27.488894,89.63477,11120,27.476268,89.62457
1,MoF,8,27.488894,89.63477,2972,27.432953,89.648611
1,MoF,8,27.488894,89.63477,5019,27.512441,89.641996
1,MoF,8,27.488894,89.63477,3732,27.453667,89.655562
2,MoEA,9,27.472701,89.634528,2434,27.446586,89.663323
1,MoEA,9,27.472701,89.634528,7671,27.460738,89.642046
2,MoEA,9,27.472701,89.634528,9231,27.46682,89.6348
2,MoEA,9,27.472701,89.634528,11685,27.473235,89.63176
1,MoEA,9,27.472701,89.634528,3968,27.45384,89.654044
1,MoEA,9,27.472701,89.634528,3732,27.453667,89.655562
1,MoEA,9,27.472701,89.634528,3180,27.456983,89.651217
1,MoE,11,27.481271,89.633013,5019,27.512441,89.641996
2,MoE,11,27.481271,89.633013,8661,27.470399,89.631991
1,MoE,11,27.481271,89.633013,9417,27.474585,89.634792
2,MoE,11,27.481271,89.633013,3845,27.453187,89.655367
1,MoE,11,27.481271,89.633013,3062,27.457928,89.649404
1,MoE,11,27.481271,89.633013,5908,27.491915,89.638045
2,MoAF,10,27.487495,89.635159,8661,27.470399,89.631991
4,MoAF,10,27.487495,89.635159,9065,27.469202,89.633671
1,MoAF,10,27.487495,89.635159,3845,27.453187,89.655367
1,MoAF,10,27.487495,89.635159,3732,27.453667,89.655562
1,DGPC,12,27.478211,89.630976,11141,27.473607,89.624694
2,DGPC,12,27.478211,89.630976,11120,27.476268,89.62457
1,DGPC,12,27.478211,89.630976,11136,27.473728,89.624856
2,DGPC,12,27.478211,89.630976,11142,27.474344,89.624722
2,DGPC,12,27.478211,89.630976,2434,27.446586,89.663323
4,BPC,15,27.475798,89.638519,10756,27.571195,89.639253
1,BPC,15,27.475798,89.638519,8509,27.459293,89.634639
2,BPC,15,27.475798,89.638519,2434,27.446586,89.663323
1,BPC,15,27.475798,89.638519,4053,27.435358,89.65261
1,BOB,16,27.474262,89.637895,11209,27.477453,89.617765
1,BOB,16,27.474262,89.637895,5019,27.512441,89.641996
2,BOB,16,27.474262,89.637895,12174,27.445537,89.663937
1,BOB,16,27.474262,89.637895,4053,27.435358,89.65261
1,BOB,16,27.474262,89.637895,2955,27.430361,89.648197
1,BOB,16,27.474262,89.637895,5619,27.527552,89.638098
1,BOB,16,27.474262,89.637895,7671,27.460738,89.642046
1,BOB,16,27.474262,89.637895,7629,27.458519,89.64162
1,BOB,16,27.474262,89.637895,11586,27.470514,89.637286
1,BNB,14,27.477107,89.636636,8104,27.430225,89.64639
1,BNB,14,27.477107,89.636636,7249,27.464297,89.636319
1,BNB,14,27.477107,89.636636,3485,27.408527,89.654463
1,BNB,14,27.477107,89.636636,2870,27.452762,89.647294
3,MoWHS,1,27.474481,89.638447,4163,27.455904,89.651746
1,MoWHS,1,27.474481,89.638447,11143,27.47258,89.624613
1,MoWHS,1,27.474481,89.638447,3902,27.452775,89.654248
2,MoWHS,1,27.474481,89.638447,8979,27.469979,89.632233
2,MoWHS,1,27.474481,89.638447,10945,27.475193,89.622361
2,MoWHS,1,27.474481,89.638447,8676,27.470089,89.63163
1,MoLHR,2,27.478186,89.628809,3970,27.4516,89.653978
1,MoLHR,2,27.478186,89.628809,10546,27.474504,89.625693
1,MoLHR,2,27.478186,89.628809,8795,27.501524,89.631325
1,MoLHR,2,27.478186,89.628809,10324,27.502098,89.628436
1,MoIC,3,27.479028,89.634352,11143,27.47258,89.624613
1,MoIC,3,27.479028,89.634352,5057,27.510583,89.642615
1,MoIC,3,27.479028,89.634352,3126,27.452174,89.650708
1,MoHCA,4,27.483159,89.633069,10253,27.490075,89.628209
1,MoHCA,4,27.483159,89.633069,8826,27.502122,89.631966
1,MoHCA,4,27.483159,89.633069,3962,27.453412,89.653939
1,MoHCA,4,27.483159,89.633069,4163,27.455904,89.651746
3,MoH,5,27.480793,89.630834,8030,27.457561,89.645279
1,MoH,5,27.480793,89.630834,10583,27.480301,89.625719
2,MoH,5,27.480793,89.630834,4597,27.517277,89.643848
1,MoH,5,27.480793,89.630834,5081,27.514983,89.643021
2,MoH,5,27.480793,89.630834,2832,27.456478,89.647076
2,MoH,5,27.480793,89.630834,8971,27.472365,89.632284
1,MoH,5,27.480793,89.630834,3940,27.453696,89.653071
1,MoH,5,27.480793,89.630834,3962,27.453412,89.653939
1,MoFA,6,27.489774,89.638228,11117,27.476281,89.624413
1,MoFA,6,27.489774,89.638228,6658,27.493843,89.63944
1,MoFA,6,27.489774,89.638228,8826,27.502122,89.631966
1,MoFA,6,27.489774,89.638228,4163,27.455904,89.651746
1,MoF,8,27.488894,89.63477,10932,27.477435,89.622072
1,MoF,8,27.488894,89.63477,5877,27.493202,89.638317
1,MoEA,9,27.472701,89.634528,10324,27.502098,89.628436
1,MoEA,9,27.472701,89.634528,10253,27.490075,89.628209
2,MoEA,9,27.472701,89.634528,8676,27.470089,89.63163
1,MoEA,9,27.472701,89.634528,9136,27.474504,89.63419
2,MoEA,9,27.472701,89.634528,8971,27.472365,89.632284
1,MoEA,9,27.472701,89.634528,3902,27.452775,89.654248
2,MoEA,9,27.472701,89.634528,3841,27.454856,89.655124
1,MoEA,9,27.472701,89.634528,3962,27.453412,89.653939
1,MoEA,9,27.472701,89.634528,4163,27.455904,89.651746
1,MoEA,9,27.472701,89.634528,4232,27.456561,89.651675
1,MoE,11,27.481271,89.633013,4597,27.517277,89.643848
1,MoE,11,27.481271,89.633013,7380,27.426027,89.636717
4,MoE,11,27.481271,89.633013,3999,27.431643,89.653572
1,MoE,11,27.481271,89.633013,12752,27.456762,89.644326
1,MoE,11,27.481271,89.633013,6006,27.49978,89.636062
1,MoAF,10,27.487495,89.635159,2918,27.455172,89.648659
1,MoAF,10,27.487495,89.635159,6658,27.493843,89.63944
2,MoAF,10,27.487495,89.635159,9091,27.470212,89.633492
1,MoAF,10,27.487495,89.635159,7055,27.458952,89.639703
1,MoAF,10,27.487495,89.635159,3902,27.452775,89.654248
2,MoAF,10,27.487495,89.635159,3841,27.454856,89.655124
1,MoAF,10,27.487495,89.635159,4163,27.455904,89.651746
1,DGPC,12,27.478211,89.630976,4028,27.430795,89.653372
3,BPC,15,27.475798,89.638519,8795,27.501524,89.631325
1,BPC,15,27.475798,89.638519,10253,27.490075,89.628209
1,BPC,15,27.475798,89.638519,11143,27.47258,89.624613
1,BPC,15,27.475798,89.638519,10945,27.475193,89.622361
1,BPC,15,27.475798,89.638519,9136,27.474504,89.63419
1,BOB,16,27.474262,89.637895,4597,27.517277,89.643848
1,BOB,16,27.474262,89.637895,11117,27.476281,89.624413
1,BOB,16,27.474262,89.637895,2701,27.429713,89.646622
2,BOB,16,27.474262,89.637895,2832,27.456478,89.647076
1,BOB,16,27.474262,89.637895,11143,27.47258,89.624613
2,BOB,16,27.474262,89.637895,12122,27.490945,89.629488
1,BOB,16,27.474262,89.637895,3999,27.431643,89.653572
1,BOB,16,27.474262,89.637895,3992,27.431643,89.653957
1,BOB,16,27.474262,89.637895,5706,27.513258,89.636604
1,BOB,16,27.474262,89.637895,9611,27.508989,89.634435
1,BOB,16,27.474262,89.637895,9136,27.474504,89.63419
1,BNB,14,27.477107,89.636636,7212,27.459611,89.636653
1,BNB,14,27.477107,89.636636,2918,27.455172,89.648659
1,BNB,14,27.477107,89.636636,55054,27.469726,89.639533
2,BNB,14,27.477107,89.636636,8676,27.470089,89.63163
1,BNB,14,27.477107,89.636636,8440,27.461583,89.634942
1,MoWHS,1,27.474481,89.638447,7785,27.46134,89.642904
1,MoWHS,1,27.474481,89.638447,7354,27.425681,89.637136
1,MoWHS,1,27.474481,89.638447,7935,27.458823,89.643823
1,MoWHS,1,27.474481,89.638447,5102,27.514521,89.642764
1,MoLHR,2,27.478186,89.628809,10578,27.480081,89.62605
1,MoLHR,2,27.478186,89.628809,9909,27.502347,89.630852
1,MoLHR,2,27.478186,89.628809,3215,27.451269,89.651044
2,MoLHR,2,27.478186,89.628809,3950,27.454204,89.653492
1,MoLHR,2,27.478186,89.628809,4205,27.4559,89.652531
1,MoIC,3,27.479028,89.634352,11092,27.47513,89.625349
1,MoIC,3,27.479028,89.634352,8939,27.476593,89.632224
1,MoIC,3,27.479028,89.634352,7354,27.425681,89.637136
2,MoIC,3,27.479028,89.634352,8616,27.469603,89.631283
1,MoIC,3,27.479028,89.634352,3913,27.456115,89.654602
1,MoIC,3,27.479028,89.634352,3950,27.454204,89.653492
1,MoHCA,4,27.483159,89.633069,8554,27.459749,89.633371
1,MoHCA,4,27.483159,89.633069,11092,27.47513,89.625349
1,MoHCA,4,27.483159,89.633069,7312,27.430463,89.638053
1,MoHCA,4,27.483159,89.633069,5102,27.514521,89.642764
1,MoHCA,4,27.483159,89.633069,9111,27.478239,89.633404
1,MoHCA,4,27.483159,89.633069,3950,27.454204,89.653492
1,MoHCA,4,27.483159,89.633069,4205,27.4559,89.652531
3,MoHCA,4,27.483159,89.633069,3181,27.456708,89.651298
1,MoH,5,27.480793,89.630834,10275,27.487949,89.628593
1,MoH,5,27.480793,89.630834,8754,27.476743,89.63084
1,MoH,5,27.480793,89.630834,8939,27.476593,89.632224
1,MoH,5,27.480793,89.630834,5498,27.512273,89.638741
1,MoH,5,27.480793,89.630834,10944,27.474491,89.622254
1,MoH,5,27.480793,89.630834,6998,27.459222,89.63999
1,MoH,5,27.480793,89.630834,4205,27.4559,89.652531
1,MoH,5,27.480793,89.630834,3181,27.456708,89.651298
1,MoFA,6,27.489774,89.638228,10578,27.480081,89.62605
1,MoFA,6,27.489774,89.638228,5498,27.512273,89.638741
1,MoFA,6,27.489774,89.638228,4101,27.431198,89.65243
1,MoFA,6,27.489774,89.638228,8689,27.478818,89.631647
1,MoFA,6,27.489774,89.638228,3181,27.456708,89.651298
1,MoF,8,27.488894,89.63477,9111,27.478239,89.633404
1,MoF,8,27.488894,89.63477,4922,27.494934,89.64151
1,MoF,8,27.488894,89.63477,6305,27.470573,89.637478
2,MoF,8,27.488894,89.63477,9016,27.469068,89.632971
1,MoF,8,27.488894,89.63477,5615,27.528322,89.638216
1,MoEA,9,27.472701,89.634528,12412,27.462258,89.642923
1,MoEA,9,27.472701,89.634528,13038,27.457773,89.64708
1,MoEA,9,27.472701,89.634528,2902,27.455427,89.64768
1,MoEA,9,27.472701,89.634528,10578,27.480081,89.62605
1,MoEA,9,27.472701,89.634528,5576,27.530817,89.638655
1,MoEA,9,27.472701,89.634528,5767,27.505427,89.636701
2,MoEA,9,27.472701,89.634528,8616,27.469603,89.631283
1,MoEA,9,27.472701,89.634528,9909,27.502347,89.630852
1,MoEA,9,27.472701,89.634528,4205,27.4559,89.652531
1,MoE,11,27.481271,89.633013,3256,27.429597,89.650919
1,MoE,11,27.481271,89.633013,10578,27.480081,89.62605
1,MoE,11,27.481271,89.633013,4922,27.494934,89.64151
1,MoE,11,27.481271,89.633013,10944,27.474491,89.622254
1,MoAF,10,27.487495,89.635159,5866,27.49296,89.638118
3,MoAF,10,27.487495,89.635159,3278,27.434372,89.651554
1,MoAF,10,27.487495,89.635159,5102,27.514521,89.642764
1,MoAF,10,27.487495,89.635159,9111,27.478239,89.633404
1,MoAF,10,27.487495,89.635159,8756,27.47661,89.630743
1,MoAF,10,27.487495,89.635159,9909,27.502347,89.630852
2,MoAF,10,27.487495,89.635159,8616,27.469603,89.631283
1,MoAF,10,27.487495,89.635159,3950,27.454204,89.653492
2,MoAF,10,27.487495,89.635159,3181,27.456708,89.651298
1,DGPC,12,27.478211,89.630976,10944,27.474491,89.622254
2,DGPC,12,27.478211,89.630976,9016,27.469068,89.632971
2,BPC,15,27.475798,89.638519,10758,27.570888,89.638961
2,BPC,15,27.475798,89.638519,6042,27.496869,89.636404
1,BPC,15,27.475798,89.638519,3009,27.430052,89.649615
1,BPC,15,27.475798,89.638519,5498,27.512273,89.638741
1,BPC,15,27.475798,89.638519,8770,27.482306,89.630837
2,BPC,15,27.475798,89.638519,2447,27.443639,89.663494
1,BPC,15,27.475798,89.638519,9909,27.502347,89.630852
2,BPC,15,27.475798,89.638519,8616,27.469603,89.631283
2,BPC,15,27.475798,89.638519,9016,27.469068,89.632971
1,BOB,16,27.474262,89.637895,10944,27.474491,89.622254
1,BOB,16,27.474262,89.637895,8554,27.459749,89.633371
1,BOB,16,27.474262,89.637895,6716,27.493213,89.639886
1,BOB,16,27.474262,89.637895,5871,27.494204,89.638153
1,BOB,16,27.474262,89.637895,7828,27.458928,89.643155
1,BOB,16,27.474262,89.637895,10578,27.480081,89.62605
1,BOB,16,27.474262,89.637895,12646,27.466364,89.638947
1,BOB,16,27.474262,89.637895,3181,27.456708,89.651298
1,BNB,14,27.477107,89.636636,12646,27.466364,89.638947
1,BNB,14,27.477107,89.636636,12577,27.528362,89.639612
2,BNB,14,27.477107,89.636636,9016,27.469068,89.632971
1,MoWHS,1,27.474481,89.638447,4106,27.43371,89.652366
1,MoLHR,2,27.478186,89.628809,4106,27.43371,89.652366
1,MoIC,3,27.479028,89.634352,6620,27.493764,89.638585
2,MoIC,3,27.479028,89.634352,8650,27.469485,89.631854
1,MoHCA,4,27.483159,89.633069,2765,27.455761,89.646509
1,MoH,5,27.480793,89.630834,8955,27.476938,89.632619
1,MoH,5,27.480793,89.630834,7929,27.458278,89.644
1,MoH,5,27.480793,89.630834,8946,27.475942,89.632445
2,MoH,5,27.480793,89.630834,3230,27.434096,89.650906
1,MoH,5,27.480793,89.630834,6646,27.493621,89.639187
1,MoH,5,27.480793,89.630834,4234,27.456107,89.65152
1,MoFA,6,27.489774,89.638228,8446,27.461758,89.634629
1,MoFA,6,27.489774,89.638228,7379,27.426217,89.636686
1,MoFA,6,27.489774,89.638228,4106,27.43371,89.652366
2,MoF,8,27.488894,89.63477,13365,27.444436,89.66078
1,MoF,8,27.488894,89.63477,5008,27.51197,89.641835
1,MoF,8,27.488894,89.63477,4234,27.456107,89.65152
1,MoF,8,27.488894,89.63477,10595,27.503243,89.627975
1,MoEA,9,27.472701,89.634528,8505,27.4586,89.63459
1,MoEA,9,27.472701,89.634528,10999,27.473268,89.623101
1,MoEA,9,27.472701,89.634528,6940,27.459632,89.640542
1,MoEA,9,27.472701,89.634528,9310,27.470956,89.635822
1,MoE,11,27.481271,89.633013,2464,27.438927,89.663568
1,MoE,11,27.481271,89.633013,3871,27.454282,89.654733
1,MoAF,10,27.487495,89.635159,4134,27.429296,89.651811
1,MoAF,10,27.487495,89.635159,6620,27.493764,89.638585
1,MoAF,10,27.487495,89.635159,6705,27.490651,89.639816
1,MoAF,10,27.487495,89.635159,5312,27.531103,89.640047
1,MoAF,10,27.487495,89.635159,9310,27.470956,89.635822
1,MoAF,10,27.487495,89.635159,6992,27.459421,89.640107
1,MoAF,10,27.487495,89.635159,5715,27.505613,89.636122
1,MoAF,10,27.487495,89.635159,4234,27.456107,89.65152
3,BPC,15,27.475798,89.638519,6575,27.476324,89.638544
1,BPC,15,27.475798,89.638519,6705,27.490651,89.639816
1,BPC,15,27.475798,89.638519,2974,27.433842,89.648778
1,BPC,15,27.475798,89.638519,9872,27.504843,89.631743
1,BPC,15,27.475798,89.638519,6940,27.459632,89.640542
1,BPC,15,27.475798,89.638519,10595,27.503243,89.627975
1,BPC,15,27.475798,89.638519,7576,27.457343,89.64132
2,BPC,15,27.475798,89.638519,8650,27.469485,89.631854
1,BPC,15,27.475798,89.638519,4234,27.456107,89.65152
1,BOB,16,27.474262,89.637895,2921,27.455505,89.648321
3,BOB,16,27.474262,89.637895,8505,27.4586,89.63459
1,BOB,16,27.474262,89.637895,5613,27.52788,89.638305
1,BNB,14,27.477107,89.636636,28299,27.552213,89.655677
1,BNB,14,27.477107,89.636636,6705,27.490651,89.639816
1,BNB,14,27.477107,89.636636,3988,27.429965,89.653883
1,BNB,14,27.477107,89.636636,3053,27.451477,89.64907
2,MoWHS,1,27.474481,89.638447,9007,27.468376,89.632656
1,MoWHS,1,27.474481,89.638447,3955,27.454476,89.653721
1,MoWHS,1,27.474481,89.638447,4612,27.51107,89.643793
2,MoLHR,2,27.478186,89.628809,11534,27.468043,89.63146
2,MoLHR,2,27.478186,89.628809,9047,27.469644,89.633214
1,MoLHR,2,27.478186,89.628809,6308,27.471736,89.637396
1,MoIC,3,27.479028,89.634352,11609,27.476008,89.629192
2,MoHCA,4,27.483159,89.633069,9047,27.469644,89.633214
1,MoH,5,27.480793,89.630834,6077,27.477297,89.637174
1,MoH,5,27.480793,89.630834,13372,27.451511,89.660381
1,MoH,5,27.480793,89.630834,2596,27.447153,89.66532
1,MoH,5,27.480793,89.630834,3589,27.429092,89.654234
2,MoH,5,27.480793,89.630834,2497,27.444111,89.665495
1,MoH,5,27.480793,89.630834,3955,27.454476,89.653721
1,MoFA,6,27.489774,89.638228,4629,27.513063,89.64573
1,MoFA,6,27.489774,89.638228,8355,27.458691,89.635864
1,MoF,8,27.488894,89.63477,3955,27.454476,89.653721
1,MoEA,9,27.472701,89.634528,11609,27.476008,89.629192
2,MoEA,9,27.472701,89.634528,9007,27.468376,89.632656
1,MoEA,9,27.472701,89.634528,2631,27.44503,89.666242
1,MoEA,9,27.472701,89.634528,13372,27.451511,89.660381
1,MoEA,9,27.472701,89.634528,9187,27.474444,89.634389
2,MoEA,9,27.472701,89.634528,9047,27.469644,89.633214
2,MoE,11,27.481271,89.633013,6077,27.477297,89.637174
1,MoE,11,27.481271,89.633013,10245,27.479879,89.628702
1,MoE,11,27.481271,89.633013,8956,27.47712,89.632648
2,MoE,11,27.481271,89.633013,9047,27.469644,89.633214
1,MoE,11,27.481271,89.633013,6308,27.471736,89.637396
1,MoAF,10,27.487495,89.635159,10681,27.572447,89.637754
2,MoAF,10,27.487495,89.635159,9047,27.469644,89.633214
1,MoAF,10,27.487495,89.635159,6308,27.471736,89.637396
1,MoAF,10,27.487495,89.635159,3956,27.453819,89.653728
1,DGPC,12,27.478211,89.630976,10509,27.474108,89.62654
1,DGPC,12,27.478211,89.630976,13058,27.457303,89.647226
1,DGPC,12,27.478211,89.630976,10245,27.479879,89.628702
2,DGPC,12,27.478211,89.630976,9047,27.469644,89.633214
5,BPC,15,27.475798,89.638519,6569,27.476606,89.638786
4,BPC,15,27.475798,89.638519,10757,27.571423,89.639255
1,BPC,15,27.475798,89.638519,8064,27.457734,89.645543
1,BPC,15,27.475798,89.638519,8070,27.456182,89.645747
3,BPC,15,27.475798,89.638519,6368,27.479211,89.638272
1,BPC,15,27.475798,89.638519,8103,27.464913,89.646172
1,BPC,15,27.475798,89.638519,9874,27.50455,89.631554
1,BPC,15,27.475798,89.638519,6225,27.469851,89.636888
1,BPC,15,27.475798,89.638519,3099,27.451701,89.649807
1,BOB,16,27.474262,89.637895,12124,27.490869,89.629373
1,BOB,16,27.474262,89.637895,4117,27.434167,89.652183
1,BOB,16,27.474262,89.637895,8064,27.457734,89.645543
1,BOB,16,27.474262,89.637895,3099,27.451701,89.649807
1,BOB,16,27.474262,89.637895,9951,27.500381,89.629471
1,BNB,14,27.477107,89.636636,6368,27.479211,89.638272
1,BNB,14,27.477107,89.636636,6308,27.471736,89.637396
1,MoWHS,1,27.474481,89.638447,10004,27.482274,89.630333
1,MoWHS,1,27.474481,89.638447,2896,27.455669,89.648006
1,MoWHS,1,27.474481,89.638447,7886,27.429833,89.644141
1,MoLHR,2,27.478186,89.628809,10186,27.476684,89.62942
1,MoIC,3,27.479028,89.634352,10518,27.473108,89.626469
1,MoIC,3,27.479028,89.634352,8944,27.476236,89.632565
1,MoIC,3,27.479028,89.634352,4184,27.451894,89.652111
1,MoHCA,4,27.483159,89.633069,8701,27.478822,89.631901
1,MoHCA,4,27.483159,89.633069,8799,27.501703,89.631695
2,MoH,5,27.480793,89.630834,8120,27.456217,89.646222
1,MoH,5,27.480793,89.630834,5913,27.492,89.637881
1,MoH,5,27.480793,89.630834,3994,27.430161,89.653733
1,MoH,5,27.480793,89.630834,9612,27.508684,89.634335
1,MoFA,6,27.489774,89.638228,10188,27.475744,89.629314
1,MoFA,6,27.489774,89.638228,5905,27.491608,89.637972
1,MoFA,6,27.489774,89.638228,11399,27.495195,89.641335
1,MoF,8,27.488894,89.63477,10474,27.479883,89.626781
1,MoF,8,27.488894,89.63477,5046,27.510875,89.642354
2,MoF,8,27.488894,89.63477,9050,27.4687,89.633102
1,MoEA,9,27.472701,89.634528,7886,27.429833,89.644141
1,MoEA,9,27.472701,89.634528,5937,27.491561,89.637275
1,MoEA,9,27.472701,89.634528,10188,27.475744,89.629314
1,MoEA,9,27.472701,89.634528,6167,27.469757,89.636107
1,MoE,11,27.481271,89.633013,5913,27.492,89.637881
1,MoE,11,27.481271,89.633013,10558,27.477536,89.625796
1,MoE,11,27.481271,89.633013,5272,27.533756,89.640761
1,MoE,11,27.481271,89.633013,8799,27.501703,89.631695
2,MoE,11,27.481271,89.633013,3066,27.457817,89.64962
1,MoAF,10,27.487495,89.635159,10960,27.47788,89.622916
1,MoAF,10,27.487495,89.635159,3014,27.429694,89.649818
1,MoAF,10,27.487495,89.635159,7886,27.429833,89.644141
1,MoAF,10,27.487495,89.635159,7074,27.460795,89.639419
1,MoAF,10,27.487495,89.635159,12970,27.45893,89.645707
1,DGPC,12,27.478211,89.630976,10004,27.482274,89.630333
